Teff,logg,logZ,CtoO,logKzz,F115W,F150W,F277W,F444W
900,5.0,-0.25,0.1,2,-31.767372491925876,-31.06023993960703,-29.63943060341613,-32.62151416031393
900,5.0,-0.25,0.1,10,-31.676353165337993,-31.105609031283844,-29.60073745721455,-32.45642095293262
900,5.0,-0.25,0.55,-1,-31.780461077270495,-31.06071998317919,-29.986172717648465,-32.65674453706276
900,5.0,-0.25,0.55,2,-31.79009563170228,-31.113458767188312,-29.98291803821022,-32.58161066982466
900,5.0,-0.25,0.55,10,-31.800706049624058,-31.167543171931193,-30.003815103641294,-32.346135628905955
900,5.0,-0.25,0.85,-1,-31.73093698334395,-31.109421303959767,-30.098739774101215,-32.66432653355195
900,5.0,-0.25,0.85,2,-31.73958014838526,-31.16514009335111,-30.10986003134559,-32.551488593782906
900,5.0,-0.25,0.85,10,-31.78803170077865,-31.280666093186227,-30.22609370240172,-32.31672604727771
900,5.0,+0.0,0.1,-1,-31.75747234960991,-31.065448441491146,-29.685710928099738,-32.60657671680371
900,5.0,+0.0,0.1,2,-31.76460807332816,-31.109773192565484,-29.64953120883106,-32.55235655910012
900,5.0,+0.0,0.1,10,-31.61360942963207,-31.17528997517859,-29.548262963914425,-32.4044187619396
900,5.0,+0.0,0.55,-1,-31.91693362070684,-31.069006178442645,-29.96277307141692,-32.58510720028579
900,5.0,+0.0,0.55,2,-31.94324906039981,-31.134370991364694,-29.989139366502144,-32.448617326955386
900,5.0,+0.0,0.55,10,-31.77620636818419,-31.216262725860318,-30.042401198549605,-32.279641313310094
900,5.0,+0.0,0.85,-1,-31.790042351855124,-31.174575667745906,-30.116831914103113,-32.605234971609875
900,5.0,+0.0,0.85,2,-31.78201202303906,-31.208747858619546,-30.11044825229412,-32.54815018472422
900,5.0,+0.0,0.85,10,-31.8784585030977,-31.270667975092557,-30.206463131742353,-32.209988204448
900,5.0,+0.25,0.1,-1,-31.726632821349824,-31.092573680666348,-29.717749025998014,-32.56467603230139
900,5.0,+0.25,0.1,2,-31.734834790388913,-31.13372527870184,-29.695206327262685,-32.461517386707015
900,5.0,+0.25,0.1,10,-31.451035346702362,-31.209757758418355,-29.495415290774698,-32.34883123024987
900,5.0,+0.25,0.55,-1,-31.95716398492442,-31.07168344548483,-29.946442393344924,-32.50554465792965
900,5.0,+0.25,0.55,2,-31.992693552165157,-31.150586268125736,-30.009130843212567,-32.29964468794323
900,5.0,+0.25,0.55,10,-31.81909065996819,-31.177110770718905,-29.99146040617099,-32.18254349692408
900,5.0,+0.25,0.85,-1,-31.83293079662398,-31.180981147417835,-30.11178785733389,-32.52485130054899
900,5.0,+0.25,0.85,2,-31.841023281555145,-31.20909001555445,-30.127683329794138,-32.40916561368063
900,5.0,+0.25,0.85,10,-31.835762776343408,-31.309876730586204,-30.287990122248424,-32.10835790744249
900,5.0,+0.5,0.1,-1,-31.683916480025843,-31.107403255870526,-29.772290617363304,-32.528655241115054
900,5.0,+0.5,0.1,2,-31.669842263872752,-31.133445688902803,-29.718439160340534,-32.36970776343397
900,5.0,+0.5,0.1,10,-31.455492863907853,-31.195362374492063,-29.443723982364368,-32.271158241509575
900,5.0,+0.5,0.55,-1,-31.91738675980308,-31.097387666203744,-30.032152156479334,-32.45105070911173
900,5.0,+0.5,0.55,2,-31.927761931855706,-31.15273485558834,-30.113580458383872,-32.18784369081552
900,5.0,+0.5,0.55,10,-31.7879526579239,-31.21779502820233,-29.994739996338666,-32.09855784140554
900,5.0,+0.5,0.85,-1,-32.100243077767566,-31.267531985736774,-30.121028799632732,-32.4323742407092
900,5.0,+0.5,0.85,2,-32.10530895713424,-31.30039285128366,-30.186666132981674,-32.25763076345528
900,5.0,+0.5,0.85,10,-31.670626741543003,-31.323507119294646,-30.384316856728077,-31.988432094792962
900,5.0,+0.75,0.1,-1,-31.627536753808506,-31.088932031221226,-29.82865155228125,-32.48451978058225
900,5.0,+0.75,0.1,2,-31.632687358923476,-31.133196743780548,-29.72333854711891,-32.29284312569585
900,5.0,+0.75,0.1,10,-31.340240445861948,-31.155766224832515,-29.447291857065846,-32.20635820747198
900,5.0,+0.75,0.55,-1,-32.06875979427638,-31.116835870844252,-30.084369340173197,-32.37024654007128
900,5.0,+0.75,0.55,2,-32.03680536994287,-31.194738806341054,-30.15208990498359,-32.07879540740993
900,5.0,+0.75,0.55,10,-31.7721793043645,-31.241721714443575,-29.988667858784346,-32.019947378906004
900,5.0,+0.75,0.85,-1,-32.171992960877475,-31.385556725241337,-30.21540574088936,-32.35936144077577
900,5.0,+0.75,0.85,2,-32.18101277508161,-31.384993002695495,-30.29789189359024,-32.10952449607325
900,5.0,+0.75,0.85,10,-31.662593507860848,-31.307334912460977,-30.473343021707567,-31.811510123563465
900,5.0,+1.0,0.1,-1,-31.56767687033225,-31.05013341901302,-29.89587251151071,-32.43391186745397
900,5.0,+1.0,0.1,2,-31.577543754913314,-31.116087468096623,-29.732851548425682,-32.226644520790444
900,5.0,+1.0,0.1,10,-31.251279934819472,-31.09211946224768,-29.48016309363212,-32.144948253407684
900,5.0,+1.0,0.55,-1,-31.617371213105244,-31.020269923545772,-30.200413959679114,-32.30232098702736
900,5.0,+1.0,0.55,2,-31.82713755943345,-31.10708605473837,-30.22446167015537,-31.99264458784191
900,5.0,+1.0,0.55,10,-31.62721347070707,-31.25538511637115,-29.84076929967297,-31.944618748862098
900,5.0,+1.0,0.85,-1,-32.030170024211564,-31.388143355914934,-30.28994952982153,-32.27121205347747
900,5.0,+1.0,0.85,2,-32.02965407160807,-31.393334191562275,-30.423909392963253,-31.994156365457947
900,5.0,+1.0,0.85,10,-31.818147137725887,-31.241145035435636,-30.492631979960862,-31.618487502934386
900,5.25,-2.5,0.1,-1,-30.730326172470743,-31.182453439486068,-30.640899520321135,-32.64915908513408
900,5.25,-2.5,0.1,2,-30.72175806642158,-31.177329638428994,-30.64869163443237,-32.65186152438075
900,5.25,-2.5,0.1,10,-30.731156584797944,-31.162318519441186,-30.63661168086698,-32.6542564479947
900,5.25,-2.5,0.55,-1,-30.737402683400706,-31.235348448787633,-30.693319116837987,-32.66121914401231
900,5.25,-2.5,0.55,2,-30.739998046928264,-31.24265931254793,-30.692678891524345,-32.661838054768694
900,5.25,-2.5,0.55,10,-30.74994278856773,-31.230760818465555,-30.676184267048253,-32.667468385111405
900,5.25,-2.5,0.85,-1,-30.745857664559505,-31.271073364015155,-30.72822608288316,-32.66332317139412
900,5.25,-2.5,0.85,2,-30.743073467061087,-31.26708514831681,-30.729746223279875,-32.66313426217723
900,5.25,-2.5,0.85,10,-30.758801635682754,-31.251144054909005,-30.706604254627656,-32.66713753014304
900,5.25,-2.0,0.1,-1,-30.907252310160438,-31.15184017987586,-30.569655486425674,-32.7375140539781
900,5.25,-2.0,0.1,2,-30.909021388319754,-31.158118967420492,-30.56573739339136,-32.73732543713588
900,5.25,-2.0,0.1,10,-30.91075256230299,-31.127502199170507,-30.560118116176334,-32.74489386050316
900,5.25,-2.0,0.55,-1,-30.994231217740854,-31.23207168250685,-30.602891657382557,-32.72074191774267
900,5.25,-2.0,0.55,2,-30.987204869534963,-31.228768236343335,-30.609329757034768,-32.72075781607929
900,5.25,-2.0,0.55,10,-31.009452151508118,-31.21058891036659,-30.586055321188844,-32.72304086368731
900,5.25,-2.0,0.85,-1,-30.93459628101009,-31.329445493098586,-30.711035070890574,-32.769498924478846
900,5.25,-2.0,0.85,2,-30.93836078064428,-31.327745232455676,-30.710149725509496,-32.765883337840826
900,5.25,-2.0,0.85,10,-30.956229910762577,-31.30543205931111,-30.686501599025352,-32.76536668275745
900,5.25,-1.5,0.1,-1,-31.19731256166022,-31.03289979768948,-30.306311919012078,-32.79438253379967
900,5.25,-1.5,0.1,2,-31.19354531973844,-31.033294199213724,-30.319940070568954,-32.791622414184516
900,5.25,-1.5,0.1,10,-31.197747497870672,-31.033330249637206,-30.318120869048034,-32.779237922561364
900,5.25,-1.5,0.55,-1,-31.251366242111867,-31.17147901778617,-30.40049697710339,-32.79906585772182
900,5.25,-1.5,0.55,2,-31.245560954131886,-31.165043179437607,-30.40854912613325,-32.79387322175974
900,5.25,-1.5,0.55,10,-31.258483817125096,-31.178050899056252,-30.42196508947984,-32.755739606633924
900,5.25,-1.5,0.85,-1,-31.209334064759876,-31.264887864859894,-30.498231646373817,-32.818386887839864
900,5.25,-1.5,0.85,2,-31.199172287199083,-31.26682430986097,-30.52085488567068,-32.81899496884152
900,5.25,-1.5,0.85,10,-31.233633214937697,-31.256815746357482,-30.494735764733342,-32.77572871218957
900,5.25,-1.0,0.1,-1,-31.464208694092207,-30.94999635006834,-29.95773090062393,-32.79509400605943
900,5.25,-1.0,0.1,2,-31.451636864492095,-30.9726738411274,-29.994703694870157,-32.79243429656064
900,5.25,-1.0,0.1,10,-31.44173221744805,-31.0002156820119,-30.011907384839184,-32.70063368585122
900,5.25,-1.0,0.55,-1,-31.495647001088475,-31.11037033425049,-30.161219468640752,-32.823945163772585
900,5.25,-1.0,0.55,2,-31.482536936947824,-31.12298973859329,-30.18834866773225,-32.81828261964983
900,5.25,-1.0,0.55,10,-31.519010660701458,-31.18648086247716,-30.21812162077461,-32.66728134114498
900,5.25,-1.0,0.85,-1,-31.507174321558594,-31.121646465966244,-30.212601964171142,-32.80686098993319
900,5.25,-1.0,0.85,2,-31.467024524323076,-31.143163956342942,-30.25089256365185,-32.80554255403327
900,5.25,-1.0,0.85,10,-31.54392737526921,-31.19343410178559,-30.258954247226054,-32.62940059166472
900,5.25,-0.5,0.1,-1,-31.695471724526094,-30.95602208171073,-29.709087679719097,-32.7247477920266
900,5.25,-0.5,0.1,2,-31.69708092074281,-31.01785027434064,-29.724469708204417,-32.727631816724866
900,5.25,-0.5,0.1,10,-31.699189281394094,-31.06831914353069,-29.731197425345375,-32.57631338524458
900,5.25,-0.5,0.55,-1,-31.76577158506904,-31.03516193572057,-29.972391595397646,-32.7376962998393
900,5.25,-0.5,0.55,2,-31.75174804589076,-31.0722326305483,-29.95252308208862,-32.71466267907472
900,5.25,-0.5,0.55,10,-31.794105200090705,-31.184129796818354,-30.016940137742086,-32.47908346740226
900,5.25,-0.5,0.85,-1,-31.73832920318408,-30.99534170829639,-30.039690470349846,-32.73040534024796
900,5.25,-0.5,0.85,2,-31.736926277095726,-31.052466326037088,-30.034306340704077,-32.70868565234249
900,5.25,-0.5,0.85,10,-31.775476819247103,-31.15990309122784,-30.113059765841122,-32.447527966444
900,5.25,-0.25,0.1,-1,-31.70874009059988,-31.031100079302316,-29.67869498116841,-32.68914529458809
900,5.25,-0.25,0.1,2,-31.712897690313625,-31.078144205897424,-29.651337654740907,-32.661290242601154
900,5.25,-0.25,0.1,10,-31.69545852807605,-31.123658951231175,-29.644784634559688,-32.50537702894419
900,5.25,-0.25,0.55,-1,-31.82220652276071,-31.090054228957346,-29.94291713281864,-32.68457360234926
900,5.25,-0.25,0.55,2,-31.828506796875104,-31.151855010976917,-29.95365181703025,-32.61694293594563
900,5.25,-0.25,0.55,10,-31.814257099331122,-31.26498856666352,-30.02618922400623,-32.41473880396353
900,5.25,-0.25,0.85,-1,-31.79963172901115,-31.07819054521121,-30.069187069545244,-32.69713877847759
900,5.25,-0.25,0.85,2,-31.786902482147784,-31.12578204750948,-30.056935438850672,-32.66399914695342
900,5.25,-0.25,0.85,10,-31.777100119493234,-31.23047506846384,-30.166469003014207,-32.364950604827875
900,5.25,+0.0,0.1,-1,-31.773189188494165,-31.040542395205122,-29.645149475774666,-32.62887276236681
900,5.25,+0.0,0.1,2,-31.780591266949706,-31.09388569981363,-29.60632684100405,-32.57491794959616
900,5.25,+0.0,0.1,10,-31.670421406503202,-31.14402010847632,-29.50556578064067,-32.42158908744283
900,5.25,+0.0,0.55,-1,-31.842422635647193,-31.00001123858363,-29.894601654330533,-32.60686309613083
900,5.25,+0.0,0.55,2,-31.85313650235313,-31.07117908997965,-29.911773029104886,-32.47568807520778
900,5.25,+0.0,0.55,10,-31.81818186222216,-31.17204494057486,-29.96490376336393,-32.31246949288592
900,5.25,+0.0,0.85,-1,-31.890052482537683,-31.145973097915665,-30.054098408459083,-32.633206285880526
900,5.25,+0.0,0.85,2,-31.800036776167467,-31.1690233702489,-30.04082068371134,-32.57119479912881
900,5.25,+0.0,0.85,10,-31.90213351293647,-31.223926675485046,-30.144835050552246,-32.25891080651468
900,5.25,+0.25,0.1,-1,-31.775883716114745,-31.09270371848112,-29.664006821262596,-32.586352518190516
900,5.25,+0.25,0.1,2,-31.786996949788332,-31.142036196913395,-29.632561493631364,-32.483580531676395
900,5.25,+0.25,0.1,10,-31.592564475847166,-31.203121674738348,-29.456137613121335,-32.366533952160836
900,5.25,+0.25,0.55,-1,-32.0981005984564,-31.141333218484565,-29.92866375094179,-32.55611188298233
900,5.25,+0.25,0.55,2,-31.987178478168122,-31.1290331943017,-29.911221917188392,-32.47339978668978
900,5.25,+0.25,0.55,10,-31.795951882291025,-31.20458220250483,-29.967403502814037,-32.242201853518
900,5.25,+0.25,0.85,-1,-31.841330016656485,-31.160698781837453,-30.070644591086722,-32.56958086388494
900,5.25,+0.25,0.85,2,-31.84794174059023,-31.20599155965622,-30.092357519318682,-32.44592743948128
900,5.25,+0.25,0.85,10,-31.787661114781955,-31.240739646033436,-30.19309862835517,-32.16074544841972
900,5.25,+0.5,0.1,-1,-31.708912053075515,-31.107178119146518,-29.6985484606712,-32.54640994803659
900,5.25,+0.5,0.1,2,-31.714982562522675,-31.131881857297827,-29.661166067418932,-32.48419459364963
900,5.25,+0.5,0.1,10,-31.51339617052294,-31.22739356363055,-29.361018392236687,-32.29483114632566
900,5.25,+0.5,0.55,-1,-31.92115526499508,-31.05484049311242,-29.923953523774827,-32.47481173237666
900,5.25,+0.5,0.55,2,-31.941767721061794,-31.103474432094064,-29.961631200941554,-32.33226975426096
900,5.25,+0.5,0.55,10,-31.810135158913603,-31.193398247595926,-29.957054581945126,-32.146937774547794
900,5.25,+0.5,0.85,-1,-31.884615882369665,-31.18872061382158,-30.080762860767216,-32.487379441648855
900,5.25,+0.5,0.85,2,-31.91171240089784,-31.2826556629563,-30.164418067527482,-32.2915889431752
900,5.25,+0.5,0.85,10,-31.841544198500607,-31.27531188531914,-30.268394027189384,-32.05008963328945
900,5.25,+0.75,0.1,-1,-31.654829163343265,-31.110202812274316,-29.753637277222946,-32.50703455317672
900,5.25,+0.75,0.1,2,-31.66134268957494,-31.138615387649253,-29.73349316591311,-32.39380902755969
900,5.25,+0.75,0.1,10,-31.414875902180217,-31.20812856158593,-29.36284386368473,-32.231983871597166
900,5.25,+0.75,0.55,-1,-32.05607598185613,-31.139691791992554,-30.012007663980413,-32.413291158592514
900,5.25,+0.75,0.55,2,-32.07966693175681,-31.17637598939679,-30.0765976344235,-32.19740478950947
900,5.25,+0.75,0.55,10,-31.778241125204882,-31.21896142154636,-29.924540433083187,-32.06721232731111
900,5.25,+0.75,0.85,-1,-31.987471627575367,-31.33926990044385,-30.147791651753728,-32.4121573810018
900,5.25,+0.75,0.85,2,-31.99914422212638,-31.38167861956223,-30.259357117351016,-32.14344966793068
900,5.25,+0.75,0.85,10,-31.966704836066143,-31.326935831764217,-30.326129636630718,-31.919280296147235
900,5.25,+1.0,0.1,-1,-31.592489103924443,-31.085009385322824,-29.809679540849263,-32.46065892414504
900,5.25,+1.0,0.1,2,-31.596776427968646,-31.120163413515762,-29.76115588684908,-32.31019748170538
900,5.25,+1.0,0.1,10,-31.311453823969217,-31.149715658562446,-29.379448259800206,-32.169179857787675
900,5.25,+1.0,0.55,-1,-32.10542959340217,-31.129970194136686,-30.067813723210083,-32.33078193889345
900,5.25,+1.0,0.55,2,-32.11479718140833,-31.162789675549124,-30.16072236629114,-32.08659363200327
900,5.25,+1.0,0.55,10,-31.72224263742593,-31.223129461007794,-29.866498945870603,-31.98092292290528
900,5.25,+1.0,0.85,-1,-31.986333741265675,-31.27317609228454,-30.193955002389,-32.31501149993355
900,5.25,+1.0,0.85,2,-31.966696490495746,-31.286665051874284,-30.358570840902463,-32.017525351527254
900,5.25,+1.0,0.85,10,-31.861852785303707,-31.26839156364468,-30.43216212113817,-31.765096512194315
950,3.5,-2.5,0.1,-1,-31.32813928207938,-31.34115710984226,-30.815399166639583,-32.84915274127578
950,3.5,-2.5,0.1,2,-31.320628051331852,-31.345374727156454,-30.840697420236776,-32.84688686265585
950,3.5,-2.5,0.1,10,-31.322814611348058,-31.325776453202533,-30.84104762666788,-32.83396827473594
950,3.5,-2.5,0.55,-1,-31.366170348944383,-31.472541854864588,-30.909923626590615,-32.870668337288315
950,3.5,-2.5,0.55,2,-31.36481789060996,-31.474983704199005,-30.924133833712194,-32.86773749858789
950,3.5,-2.5,0.55,10,-31.370672618907648,-31.45970998419971,-30.934498338637184,-32.843258542625165
950,3.5,-2.5,0.85,-1,-31.378351406276327,-31.488379138382456,-30.907064260936465,-32.860202515091906
950,3.5,-2.5,0.85,2,-31.368388508996162,-31.49066591559629,-30.93276770095651,-32.858726479651594
950,3.5,-2.5,0.85,10,-31.386530521972432,-31.48401136169246,-30.93658029943667,-32.82549191904132
950,3.5,-2.0,0.1,-1,-31.51277298763285,-31.305558145871373,-30.698076371071945,-32.922792786475846
950,3.5,-2.0,0.1,2,-31.493601646267592,-31.319470520301827,-30.7545334198025,-32.923579195382715
950,3.5,-2.0,0.1,10,-31.4950675064426,-31.31248701409909,-30.754377736218576,-32.880829666805546
950,3.5,-2.0,0.55,-1,-31.56339830374634,-31.44829232775517,-30.82055277046456,-32.93076850459407
950,3.5,-2.0,0.55,2,-31.53084663061947,-31.456432082790965,-30.89127378651549,-32.93602662152887
950,3.5,-2.0,0.55,10,-31.5614088644968,-31.463342145605125,-30.883946745083115,-32.86321161338091
950,3.5,-2.0,0.85,-1,-31.581129582538708,-31.466754938743506,-30.841263892419644,-32.91229769871076
950,3.5,-2.0,0.85,2,-31.563638179436587,-31.468568964301376,-30.87909609860717,-32.91051617883183
950,3.5,-2.0,0.85,10,-31.575941703647295,-31.483250008937055,-30.907793283088946,-32.83465283423974
950,3.5,-1.5,0.1,-1,-31.684417647074188,-31.285323291910473,-30.522622055316987,-32.920041073326345
950,3.5,-1.5,0.1,2,-31.653265797351544,-31.300317263898982,-30.58268500787126,-32.92718693147917
950,3.5,-1.5,0.1,10,-31.61911526086294,-31.29700602977374,-30.586176468865073,-32.80540507794184
950,3.5,-1.5,0.55,-1,-31.74358609254871,-31.392679315605818,-30.685543173149764,-32.89991002655237
950,3.5,-1.5,0.55,2,-31.71959659404779,-31.407061608397456,-30.73727450397491,-32.9004966045901
950,3.5,-1.5,0.55,10,-31.705856194952922,-31.486992821315102,-30.808236200728004,-32.72625774467838
950,3.5,-1.5,0.85,-1,-31.60671591956355,-31.500359093396646,-30.85933314183019,-32.94194544271469
950,3.5,-1.5,0.85,2,-31.5935270786321,-31.51642677203813,-30.895799692850055,-32.936353544405506
950,3.5,-1.5,0.85,10,-31.558348291690702,-31.621613726616857,-31.018256802422904,-32.744052812973955
950,3.5,-1.0,0.1,-1,-31.648709772831314,-31.411972235953684,-30.495549912518417,-32.90142619529749
950,3.5,-1.0,0.1,2,-31.62427155227735,-31.417563597616606,-30.53339872279134,-32.897229686804735
950,3.5,-1.0,0.1,10,-31.50089078643072,-31.3902458419972,-30.51593235023027,-32.76352953747479
950,3.5,-1.0,0.55,-1,-31.75052607469992,-31.465932243592228,-30.675267968495067,-32.82882846043057
950,3.5,-1.0,0.55,2,-31.74135245084417,-31.4813317037131,-30.70385901369527,-32.800677783915525
950,3.5,-1.0,0.55,10,-31.57167117982152,-31.590415324278467,-30.877277480604203,-32.67578209520488
950,3.5,-1.0,0.85,-1,-31.797614068935868,-31.48252484705138,-30.74107695154053,-32.80377401952419
950,3.5,-1.0,0.85,2,-31.785561776681412,-31.49375697646458,-30.746832477646603,-32.78807919261587
950,3.5,-1.0,0.85,10,-31.631378632668582,-31.64490684393703,-31.01323216689048,-32.59293781437332
950,3.5,-0.5,0.1,-1,-31.83578922202148,-31.326995512202487,-30.330337146041675,-32.733246953387514
950,3.5,-0.5,0.1,2,-31.836956342092876,-31.3442848615055,-30.33174271791839,-32.698312611157625
950,3.5,-0.5,0.1,10,-31.55782785536932,-31.390625808034848,-30.367036068230927,-32.624984597728385
950,3.5,-0.5,0.55,-1,-31.96094075237996,-31.41222930420817,-30.679087360577867,-32.67630543146438
950,3.5,-0.5,0.55,2,-31.965698944401296,-31.436664688969138,-30.713252168876725,-32.581939641468615
950,3.5,-0.5,0.55,10,-31.601021813296857,-31.554214017071565,-30.70663636893267,-32.51869667211055
950,3.5,-0.5,0.85,-1,-31.66607074454578,-31.554128315778655,-30.90363924185997,-32.714079576145565
